InvoiceDate,CustomerID,OrderTotal
2011-06-22,14463,193.5
2011-06-22,12684,462.38
2011-06-22,16214,313.08
2011-06-22,13420,55.8
2011-06-22,13780,116.28
2011-06-22,14911,526.16
2011-06-22,18155,152.63
2011-06-22,15194,406.33
2011-06-22,15750,497.26
2011-06-22,15059,163.91
2011-06-22,13611,333.57
2011-06-22,14527,86.65
2011-06-22,13477,249.76
2011-06-22,16841,300.06
2011-06-22,14092,250.09
2011-06-22,14092,29.7
2011-06-22,17877,237.61
2011-06-22,12432,700
2011-06-22,14733,441.48
2011-06-22,14606,100.67
2011-06-22,17585,291.99
2011-06-22,14156,493.04
2011-06-22,12901,542.7
2011-06-22,14214,183.56
2011-06-22,15810,507.07
2011-06-22,17669,453.72
2011-06-22,13089,987.08
2011-06-22,16247,114.56
2011-06-22,16566,183.76
2011-06-22,13089,17.4
2011-06-22,16626,195.16
2011-06-22,14643,335.87
2011-06-22,15601,374.81
2011-06-22,16458,222.0
2011-06-22,13695,123.62
2011-06-22,16966,332.16
2011-06-22,14422,630.84
2011-06-22,17389,52.5
2011-06-22,14640,406.3
2011-06-22,12748,4.94
2011-06-22,14364,330.55
2011-06-22,15550,141.14
2011-06-22,15041,180.35
2011-06-22,14088,33.16
2011-06-22,12379,459.84
2011-06-22,14099,403.81
2011-06-22,16987,302.25
2011-06-22,14998,246.23
2011-06-23,16287,142.5
2011-06-23,13881,1064.22
2011-06-23,13881,202.4
2011-06-23,12919,206.2
2011-06-23,16187,910.98
2011-06-23,14854,726.85
2011-06-23,12748,7.95
2011-06-23,13319,573.54
2011-06-23,15130,330.11
2011-06-23,12704,329.56
2011-06-23,18198,311.52
2011-06-23,17651,344.1
2011-06-23,17365,473.82
2011-06-23,15220,88.62
2011-06-23,17613,308.35
2011-06-23,12720,276.93
2011-06-23,15384,338.84
2011-06-23,16258,801.0
2011-06-23,13268,312.47
2011-06-23,16806,127.19
2011-06-23,16647,86.31
2011-06-23,17370,110.7
2011-06-23,14159,312.68
2011-06-23,17709,137.45
2011-06-23,17630,168.1
2011-06-23,13437,220.83
2011-06-23,15253,173.85
2011-06-23,17961,6.9
2011-06-23,14404,314.7
2011-06-23,13458,300.78
2011-06-23,14911,370.85
2011-06-23,17659,14.85
2011-06-23,13300,371.89
2011-06-23,15379,130.8
2011-06-23,16940,1110.68
2011-06-23,14911,1.45
2011-06-23,14401,302.16
2011-06-23,17759,145.2
2011-06-23,12465,440.94
2011-06-23,17799,580.04
2011-06-23,17759,21.95
2011-06-23,14656,157.94
2011-06-23,12412,514.5
2011-06-23,17652,720.03
2011-06-23,14534,421.39
2011-06-23,15228,348.6
2011-06-23,14818,291.38
2011-06-23,17611,114.88
2011-06-23,13881,382.25
2011-06-23,17314,517.05
2011-06-23,13098,617.7
2011-06-23,13014,460.75
2011-06-23,13929,429.8
2011-06-23,12697,390.5
2011-06-23,18017,179
2011-06-23,13725,114.1
2011-06-23,13937,158.85
2011-06-23,15530,437.75
2011-06-23,17848,144.56
2011-06-23,14825,181.45
2011-06-23,14584,213.45
2011-06-23,12748,35.01
2011-06-23,15023,817.83
2011-06-23,16175,269.91
2011-06-23,18283,203.81
2011-06-23,13969,551.72
2011-06-23,16161,305.7
2011-06-23,17351,228.7
2011-06-23,15453,147.94
2011-06-24,18257,214.4
2011-06-24,13709,736.78
2011-06-24,13709,327.6
2011-06-24,15498,272.26
2011-06-24,15187,607.2
2011-06-24,17704,497.9
2011-06-24,17061,671.9
2011-06-24,13856,169.5
2011-06-24,16915,41.9
2011-06-24,12500,185.64
2011-06-24,12955,293.96
2011-06-24,14541,301.9
2011-06-24,15981,438.8
2011-06-24,18118,158.99
2011-06-24,17979,262.87
2011-06-24,16626,119.85
2011-06-24,14032,309.8
2011-06-24,15128,374.4
2011-06-24,16419,170.51
2011-06-24,14180,168.55
2011-06-24,15258,307.5
2011-06-24,18219,200.47
2011-06-24,18219,68.5
2011-06-24,14309,177.46
2011-06-24,12422,417.36
2011-06-24,13870,241.47
2011-06-24,13425,773.08
2011-06-24,13870,112.5
2011-06-24,12615,634.74
2011-06-24,15850,118.88
2011-06-24,15027,312.85
2011-06-24,12971,60.9
2011-06-24,15186,229.26
2011-06-24,15665,765.79
2011-06-24,14766,365.11
2011-06-24,13784,603.96
2011-06-24,16395,516.69
2011-06-24,16419,63.25
2011-06-24,14156,930.71
2011-06-24,14156,69.6
2011-06-24,12843,20.4
2011-06-24,13004,371.76
2011-06-24,13791,937
2011-06-24,17858,484.4
2011-06-24,14031,913.36
2011-06-26,13408,708.06
2011-06-26,13408,35.4
2011-06-26,17402,151.66
2011-06-26,17284,108.53
2011-06-26,14837,465.18
2011-06-26,13021,387.47
2011-06-26,16728,223.07
2011-06-26,17323,135.37
2011-06-26,13505,667.03
2011-06-26,14808,79.9
2011-06-26,14808,172.89
2011-06-26,17969,103.0
2011-06-26,14795,131.45
2011-06-26,15532,545.34
2011-06-26,18044,222.32
2011-06-26,17593,852.84
2011-06-26,17768,411.33
2011-06-26,18112,196.64
2011-06-26,17372,187.07
2011-06-26,13767,413.6
2011-06-26,13668,184.82
2011-06-26,15644,389.81
2011-06-26,17811,124.76
2011-06-26,12548,95.2
2011-06-26,12474,44.25
2011-06-26,17114,45.5
2011-06-27,14911,616.17
2011-06-27,14911,200.15
2011-06-27,16003,573.7
2011-06-27,13453,171.98
2011-06-27,16570,348.12
2011-06-27,15834,510.45
2011-06-27,12493,201.24
2011-06-27,16422,1112.32
2011-06-27,15482,666.06
2011-06-27,13777,406.8
2011-06-27,16904,167.59
2011-06-27,17980,248.7
2011-06-27,17386,434.04
2011-06-27,15996,141.03
2011-06-27,16869,154.15
2011-06-27,16029,348
2011-06-27,16029,768.0
2011-06-27,14583,162.82
2011-06-27,17735,701.88
2011-06-27,16033,626.41
2011-06-27,14298,666.68
2011-06-27,14104,111.26
2011-06-27,17110,163.3
2011-06-27,15976,220.95
2011-06-27,15838,318.2
2011-06-27,17386,179.28
2011-06-27,18193,243.76
2011-06-27,17841,447.6
2011-06-27,18073,339.26
2011-06-27,18073,65.4
2011-06-27,16242,453.69
2011-06-27,12867,613.91
2011-06-27,15932,310.12
2011-06-27,14167,143.1
2011-06-27,13798,576.08
2011-06-28,15304,110.3
2011-06-28,16945,310.0
2011-06-28,16945,10.08
2011-06-28,14646,10174.94
2011-06-28,14646,1113.6
2011-06-28,16473,98.3
2011-06-28,12747,376.3
2011-06-28,13895,382.46
2011-06-28,16422,62.4
2011-06-28,13656,216.95
2011-06-28,16545,339.3
2011-06-28,14481,333.65
2011-06-28,16671,1382.88
2011-06-28,14646,2739.92
2011-06-28,16672,361.8
2011-06-28,15065,1452.35
2011-06-28,14688,173.8
2011-06-28,14351,51
2011-06-28,15146,492.94
2011-06-28,12748,299.71
2011-06-28,17391,407.04
2011-06-28,18241,59.6
2011-06-28,13953,500
2011-06-28,12599,134.28
2011-06-28,17442,254.18
2011-06-28,14364,315.6
2011-06-28,16824,222.9
2011-06-28,16928,174.05
2011-06-28,14741,173.56
2011-06-28,17188,307.99
2011-06-28,17188,82.66
2011-06-28,13767,273.9
2011-06-28,17940,107.5
2011-06-28,17940,108
2011-06-28,13614,589.23
2011-06-28,14854,15
2011-06-28,17965,140.06
2011-06-28,16029,1353.2
2011-06-28,16029,530.4
2011-06-28,13631,250
2011-06-28,13631,510.72
2011-06-28,16550,345.92
2011-06-28,14329,960.08
2011-06-28,17750,323.0
2011-06-28,16200,550.57
2011-06-28,13418,376.92
2011-06-28,13418,60.8
2011-06-28,15299,600
2011-06-28,17997,322.53
2011-06-29,18075,282.23
2011-06-29,17389,395.7
2011-06-29,16525,478.08
2011-06-29,14883,47.92
2011-06-29,17391,101.76
2011-06-29,14383,242.09
2011-06-29,13461,576.4
2011-06-29,16059,303.6
2011-06-29,14156,2822.74
2011-06-29,12901,259.98
2011-06-29,17702,335.33
2011-06-29,14577,178.63
2011-06-29,15611,60.66
2011-06-29,13238,227.7
2011-06-29,14911,106.15
2011-06-29,17730,342.21
2011-06-29,13078,474.18
2011-06-29,17799,175.89
2011-06-29,17408,32.65
2011-06-29,14606,145.48
2011-06-29,15537,110.92
2011-06-29,15189,403.44
2011-06-29,15311,856.32
2011-06-29,15208,258.12
2011-06-29,17063,305.0
2011-06-29,14327,311.65
2011-06-29,17063,47.5
2011-06-29,14527,125.95
2011-06-29,15334,109.64
2011-06-29,16779,406.46
2011-06-29,13263,185.85
2011-06-29,13982,326.34
2011-06-29,17757,170.42
2011-06-29,16801,140.85
2011-06-29,16553,547.44
2011-06-29,16553,237.2
2011-06-29,16553,204
2011-06-29,16775,114.35
2011-06-29,17837,119.8
2011-06-30,15271,145.75
2011-06-30,17675,483.01
2011-06-30,16570,13.2
2011-06-30,18171,219.83
2011-06-30,14267,679.88
2011-06-30,13871,615.09
2011-06-30,17949,2231.3
2011-06-30,13113,187.78
2011-06-30,17949,13355.4
2011-06-30,12748,1.65
2011-06-30,17949,812
2011-06-30,17949,23.2
2011-06-30,15039,328.41
2011-06-30,16717,530.47
2011-06-30,13988,567.42
2011-06-30,16904,279.77
2011-06-30,12424,1466.32
2011-06-30,12424,294.64
2011-06-30,15005,246.82
2011-06-30,16556,445.42
2011-06-30,17706,2662.17
2011-06-30,13593,368.3
2011-06-30,13694,1948.92
2011-06-30,17949,2390.4
2011-06-30,15578,127.1
2011-06-30,17954,131.06
2011-06-30,13282,428.4
2011-06-30,17841,300.34
2011-06-30,17841,5.95
2011-06-30,13742,199.7
2011-06-30,16401,309.9
2011-06-30,14561,344.92
2011-06-30,14057,482.6
2011-06-30,14803,114.76
2011-06-30,14191,318.9
2011-06-30,16316,363.78
2011-06-30,17673,142.52
2011-06-30,17017,810.26
2011-06-30,14282,228.1
2011-06-30,17017,30
2011-06-30,17017,97.2
2011-06-30,12524,289.1
2011-06-30,16475,57.9
2011-06-30,17949,877.68
2011-06-30,14911,756.36
2011-06-30,16045,269.4
2011-06-30,14401,316.7
2011-06-30,15584,154.65
2011-06-30,13745,300.04
2011-06-30,16357,120.05
2011-06-30,12395,163.9
2011-06-30,14560,17
2011-06-30,14132,301.06
2011-06-30,12569,95.28
2011-06-30,14711,311.86
2011-06-30,12626,814.74
2011-06-30,15615,32.4
2011-06-30,15615,646.82
2011-06-30,17921,161.89
2011-06-30,17930,303.54
2011-06-30,16745,294.65
2011-06-30,14506,264.8
2011-06-30,16498,91.22
2011-06-30,14702,165.5
2011-06-30,17891,203.86
2011-07-01,16317,462.58
2011-07-01,13492,360.8
2011-07-01,14911,138.5
2011-07-01,17865,831.34
2011-07-01,17667,394.34
2011-07-01,13534,410.9
2011-07-01,14156,679.1
2011-07-01,14868,439.74
2011-07-01,14868,17.4
2011-07-01,17123,345.3
2011-07-01,17800,124.9
2011-07-01,14016,976.58
2011-07-01,17706,276.8
2011-07-01,17706,184.2
2011-07-01,12598,298.64
2011-07-01,16746,587.3
2011-07-01,12494,153.22
2011-07-01,17920,304.61
2011-07-01,16866,108.95
2011-07-01,12748,156.17
2011-07-01,13730,306.75
2011-07-01,17505,658.85
2011-07-01,12748,37.78
2011-07-01,16839,416.96
2011-07-01,12748,100.33
2011-07-01,12748,10.76
2011-07-01,17338,617.03
2011-07-01,15483,31.11
2011-07-01,15483,18.83
2011-07-01,15483,69.02
2011-07-01,17888,128.27
2011-07-01,12710,71.4
2011-07-01,16589,117.68
2011-07-01,13576,351.48
2011-07-01,14338,8.25
2011-07-01,13450,440.64
2011-07-01,13285,796.83
2011-07-01,16498,9.75
2011-07-01,17988,13.37
2011-07-01,12922,405.38
2011-07-01,16775,111.7
2011-07-01,14415,215.75
2011-07-03,15465,318.91
2011-07-03,17800,115.75
2011-07-03,16326,155.34
2011-07-03,18226,450.81
2011-07-03,16009,462.19
2011-07-03,16931,272.26
2011-07-03,15518,406.66
2011-07-03,14053,154.25
2011-07-03,12843,294.3
2011-07-03,13148,223.92
2011-07-03,17939,99.14
2011-07-03,13148,247.52
2011-07-03,16918,247.25
2011-07-03,15033,175.65
2011-07-03,15023,406.18
2011-07-03,12841,209.52
2011-07-03,17312,145.8
2011-07-03,14257,306.33
2011-07-03,13833,384.8
2011-07-03,15952,95.15
2011-07-03,17899,155.8
2011-07-03,12748,115.55
2011-07-03,17105,346.38
2011-07-03,15007,156.91
2011-07-03,17781,86.02
2011-07-04,18102,7786
2011-07-04,18102,5496
2011-07-04,17160,471.22
2011-07-04,16682,100.8
2011-07-04,16265,750.9
2011-07-04,12682,474.36
2011-07-04,14049,226.93
2011-07-04,12471,30
2011-07-04,17975,249.03
2011-07-04,13373,1067.88
2011-07-04,13901,1561.09
2011-07-04,17243,276.82
2011-07-04,17765,109.33
2011-07-04,13266,375.22
2011-07-04,14145,1128.6
2011-07-04,12557,4146.34
2011-07-04,17464,289.96
2011-07-04,15290,457.3
2011-07-04,13301,153.13
2011-07-04,17841,360.82
2011-07-04,17841,249.05
2011-07-04,16385,126.62
2011-07-04,12921,369.56
2011-07-04,12921,70.8
2011-07-04,12705,998.42
2011-07-04,13267,227.95
2011-07-04,13267,49.5
2011-07-04,18265,488.55
2011-07-04,14056,659.08
2011-07-04,16861,70.8
2011-07-04,17581,298.74
2011-07-04,17581,62.6
2011-07-04,16344,101.1
2011-07-04,12619,389.68
2011-07-04,15349,107.7
2011-07-04,13001,770.07
2011-07-04,15555,433.22
2011-07-05,13338,487.02
2011-07-05,13408,789.66
2011-07-05,12989,1141.2
2011-07-05,14189,321.46
2011-07-05,17024,31.25
2011-07-05,16985,663.18
2011-07-05,12980,838.8
2011-07-05,15646,107.6
2011-07-05,15078,455.45
2011-07-05,15078,104.34
2011-07-05,15078,20.8
2011-07-05,16782,157.4
2011-07-05,16837,97.0
2011-07-05,15785,318.03
2011-07-05,15785,17.4
2011-07-05,17469,440.71
2011-07-05,18177,324.17
2011-07-05,16098,289.95
2011-07-05,16103,351.14
2011-07-05,14235,1088.5
2011-07-05,14235,449.81
2011-07-05,18232,129.64
2011-07-05,13489,51.36
2011-07-05,14606,123.73
2011-07-05,14223,351.69
2011-07-05,16729,504.98
2011-07-05,13854,349.54
2011-07-05,17671,311.82
2011-07-05,13085,137.98
2011-07-05,15806,221.52
2011-07-05,14099,235.63
2011-07-05,18198,300.8
2011-07-05,12971,72
2011-07-05,12428,632.44
2011-07-05,13183,302.18
2011-07-05,14905,307.6
2011-07-05,15549,689.58
2011-07-05,14911,205.6
2011-07-05,17049,694.57
2011-07-05,13414,467.7
2011-07-05,14262,305.5
2011-07-05,13098,396.9
2011-07-05,14051,672.9
2011-07-05,14034,455.17
2011-07-05,18203,160.42
2011-07-05,14034,18.74
2011-07-05,16525,532.94
2011-07-05,18142,737.04
2011-07-05,16616,210.1
2011-07-05,16338,214.8
2011-07-05,16146,75
2011-07-05,17046,642.02
2011-07-05,12839,330.6
2011-07-05,16316,19.92
2011-07-05,17511,2156.44
2011-07-05,13109,369.85
2011-07-05,13695,139.68
2011-07-05,12637,662.35
2011-07-05,17306,426.2
2011-07-05,14352,178.74
2011-07-05,14352,54.9
2011-07-05,13082,1278.1
2011-07-05,13027,768
2011-07-05,13694,600.72
2011-07-06,14645,356.99
2011-07-06,13089,561.34
2011-07-06,12407,719.06
2011-07-06,15738,302.2
2011-07-06,17220,197.24
2011-07-06,13253,553.92
2011-07-06,17220,173.86
2011-07-06,15673,318.66
2011-07-06,17841,197.87
2011-07-06,13468,110.55
2011-07-06,17905,224.84
2011-07-06,16829,197.22
2011-07-06,13198,431.57
2011-07-06,12830,647.92
2011-07-06,17562,109.0
2011-07-06,16029,605.76
2011-07-06,15889,148.95
2011-07-06,15334,127.53
2011-07-06,13094,223.68
2011-07-06,15021,215.85
2011-07-06,14145,594
2011-07-06,17440,61.8
2011-07-06,17315,215.25
2011-07-06,13217,85
2011-07-06,16393,380.45
2011-07-06,13599,308.18
2011-07-06,15159,521.34
2011-07-06,17341,253.26
2011-07-06,14621,366.6
2011-07-06,13985,437.38
2011-07-06,17341,14.5
2011-07-06,15971,301.9
2011-07-06,17238,193.29
2011-07-06,17705,167.5
2011-07-06,15189,412.2
2011-07-06,18144,202.1
2011-07-06,15053,255.95
2011-07-06,17861,704.01
2011-07-06,12700,1056.62
2011-07-06,12455,134.5
2011-07-06,17861,5.2
2011-07-06,16919,215.74
2011-07-06,15061,477.9
2011-07-06,15311,683.91
2011-07-06,17719,381.17
2011-07-06,15581,67.79
2011-07-06,12921,312.75
2011-07-06,17404,2825.1
2011-07-06,12921,615.3
2011-07-06,12450,96
2011-07-06,14002,224.79
2011-07-06,17389,473.7
2011-07-06,14214,76.95
2011-07-06,13804,321.14
2011-07-06,17045,108.4
2011-07-06,13418,221.0
2011-07-06,13418,79.62
2011-07-06,13999,307.03
2011-07-06,17428,345.65
2011-07-06,17293,235.82
2011-07-06,16422,587.46
2011-07-06,12977,39.24
2011-07-06,17997,532.21
2011-07-06,13263,145.96
2011-07-06,16722,311.46
2011-07-06,16942,179.35
2011-07-07,17651,377.61
2011-07-07,17651,65.4
2011-07-07,12540,416.62
2011-07-07,18263,503.8
2011-07-07,15512,19.8
2011-07-07,12507,46.75
2011-07-07,15288,382.36
2011-07-07,13291,361.11
2011-07-07,14217,95.75
2011-07-07,13583,781.03
2011-07-07,17723,830.0
2011-07-07,13798,909.24
2011-07-07,18073,246.36
2011-07-07,18073,128.16
2011-07-07,15267,372
2011-07-07,16814,300.03
2011-07-07,13027,768
2011-07-07,15249,819.0
2011-07-07,15719,433.25
2011-07-07,16743,28.88
2011-07-07,12362,303.76
2011-07-07,16743,428.49
2011-07-07,12471,739.64
2011-07-07,16929,229.14
2011-07-07,12471,208.62
2011-07-07,13842,336.8
2011-07-07,14527,117.8
2011-07-07,17892,142.1
2011-07-07,18236,171.45
2011-07-07,15356,370.15
2011-07-07,13158,306.42
2011-07-07,15505,944.16
2011-07-07,14459,1837.92
2011-07-07,14180,97.5
2011-07-07,16325,225.2
2011-07-07,13456,430.0
2011-07-07,12647,276.6
2011-07-07,17611,285.83
2011-07-07,18013,177.21
2011-07-07,18013,10.08
2011-07-07,13208,134.86
2011-07-07,17069,422.72
2011-07-07,15769,2609
2011-07-07,12971,203.6
2011-07-07,12971,158.4
2011-07-07,17560,219.78
2011-07-07,13835,208.89
2011-07-07,13681,203.46
2011-07-07,13743,275.76
2011-07-07,15241,205.1
2011-07-07,17696,400.1
2011-07-07,16156,349.92
2011-07-07,14021,130.2
2011-07-07,16112,23.04
2011-07-07,17315,113.96
2011-07-07,13752,90.6
2011-07-07,13699,308.58
2011-07-07,15144,443.2
2011-07-07,14493,611.22
2011-07-07,17961,4.25
2011-07-07,13486,202.16
2011-07-07,15150,292.82
2011-07-07,16842,346.38
2011-07-07,17837,126.45
2011-07-07,13302,63.75
2011-07-07,16012,365.05
2011-07-07,17007,112.71
2011-07-07,15416,869.9
2011-07-07,17107,2215.25
2011-07-07,15675,180.39
2011-07-07,14702,109.9
2011-07-07,14657,114.54
2011-07-07,17312,253.7
2011-07-08,12635,683.64
2011-07-08,16091,157.81
2011-07-08,17735,761.92
2011-07-08,13102,413.96
2011-07-08,13013,303.14
2011-07-08,17031,225.95
2011-07-08,14388,326.77
2011-07-08,17042,185.51
2011-07-08,14264,218.27
2011-07-08,12461,626.88
2011-07-08,15039,185.81
2011-07-08,12681,579.26
2011-07-08,16029,438
2011-07-08,17663,225.72
2011-07-08,12648,318.05
2011-07-08,12553,284.75
2011-07-08,18121,649.85
2011-07-08,15901,110.49
2011-07-08,12583,329.24
2011-07-08,13018,251.9
2011-07-08,13018,17.4
2011-07-08,14918,765.42
2011-07-08,14104,104.95
2011-07-08,15311,454.28
2011-07-08,13862,300.86
2011-07-08,16523,314.85
2011-07-08,17965,28.35
2011-07-08,15157,419.91
2011-07-08,14680,3609.8
2011-07-08,15679,82.04
2011-07-08,15182,252.37
2011-07-08,17512,238.9
2011-07-08,18037,9.2
2011-07-08,14315,305.75
2011-07-08,15920,35.33
2011-07-08,16398,535.85
2011-07-08,15920,98.06
2011-07-08,12748,103.97
2011-07-08,15920,31.74
2011-07-08,14961,727.32
2011-07-08,15920,2.37
2011-07-08,14188,329.46
2011-07-08,14534,243.22
2011-07-08,14708,282.12
2011-07-08,17353,870.0
2011-07-08,13955,117.86
2011-07-10,16866,45
2011-07-10,16923,391.52
2011-07-10,15756,115.72
2011-07-10,17787,149.02
2011-07-10,13064,455.95
2011-07-10,14808,430.05
2011-07-10,14808,13.01
2011-07-10,17841,244.12
2011-07-10,16283,198.56
2011-07-10,14472,115.45
2011-07-10,16880,269.49
2011-07-10,18024,337.58
2011-07-10,18024,52.2
2011-07-10,17126,412.62
2011-07-10,17126,38.98
2011-07-10,17126,37.88
2011-07-10,15467,288.42
2011-07-10,14163,909.6
2011-07-10,17758,381.37
2011-07-10,17997,297.65
2011-07-10,13230,280.7
2011-07-10,17757,150.75
2011-07-10,16877,111.23
2011-07-10,16014,267.0
2011-07-11,16174,322.15
2011-07-11,14258,1778.5
2011-07-11,13678,232.6
2011-07-11,16156,34.68
2011-07-11,17444,1217.64
2011-07-11,15045,346.76
2011-07-11,14606,114.11
2011-07-11,12681,532.48
2011-07-11,13754,126.6
2011-07-11,14690,216.71
2011-07-11,13058,47.55
2011-07-11,17381,1236.48
2011-07-11,17381,251.68
2011-07-11,13767,457.26
2011-07-11,15812,533.02
2011-07-11,13184,365.02
2011-07-11,17164,327.2
2011-07-11,14552,165.07
2011-07-11,13098,865.62
2011-07-11,13675,178.38
2011-07-11,16701,21.96
2011-07-11,13003,30
2011-07-11,16701,1080.65
2011-07-11,18061,213.7
2011-07-11,16572,299.7
2011-07-11,12556,312.9
2011-07-11,13394,301.26
2011-07-11,16332,307.97
2011-07-11,17811,114.95
2011-07-11,14796,550.4
2011-07-11,13224,1212.26
2011-07-11,15856,351.7
2011-07-11,17340,1180.12
2011-07-11,17340,15
2011-07-11,16033,214.25
2011-07-11,15265,793.88
2011-07-11,12717,421.24
2011-07-11,17337,32.95
2011-07-11,14367,373.4
2011-07-11,12599,78.6
2011-07-11,17966,141.98
2011-07-11,17966,168.95
2011-07-11,12748,5.8
2011-07-11,16422,850.46
2011-07-11,13089,795.56
2011-07-11,15577,156.85
2011-07-11,15577,72.38
2011-07-11,17589,631.65
2011-07-12,12682,192.8
2011-07-12,17450,1752.06
2011-07-12,16013,1305.6
2011-07-12,16013,696.72
2011-07-12,16989,857.7
2011-07-12,12669,471.43
2011-07-12,16609,347.29
2011-07-12,12358,484.86
2011-07-12,13549,116.55
2011-07-12,16656,884.4
2011-07-12,12474,191.6
2011-07-12,13590,204.35
2011-07-12,14132,304.5
2011-07-12,16145,309.07
2011-07-12,17790,113.07
2011-07-12,16515,365.28
2011-07-12,14688,207.41
2011-07-12,13207,197.52
2011-07-12,18122,119.19
2011-07-12,12722,302.92
2011-07-12,13069,302.04
2011-07-12,16839,834.52
2011-07-12,14548,326.4
2011-07-12,17675,527.3
2011-07-12,17949,24.38
2011-07-12,16700,446.08
2011-07-12,17268,35
2011-07-12,12720,267.04
2011-07-12,12720,100.32
2011-07-12,17405,393.31
2011-07-12,13311,490.11
2011-07-12,17841,501.37
2011-07-12,16409,235.71
2011-07-12,16168,243.65
2011-07-12,13269,305.1
2011-07-12,15051,377.74
2011-07-12,18272,753.66
2011-07-12,15544,370.16
2011-07-12,15251,757.6
2011-07-12,13408,515.3
2011-07-12,12682,256.7
2011-07-12,16365,131.45
2011-07-12,16365,12.75
2011-07-12,12919,52.8
2011-07-12,17576,263.38
2011-07-13,13420,104.05
2011-07-13,15189,431.8
2011-07-13,16998,7.9
2011-07-13,14709,416.9
2011-07-13,12576,239.2
2011-07-13,13509,15
2011-07-13,13911,516.12
2011-07-13,15895,179.17
2011-07-13,12782,515.72
2011-07-13,15039,352.94
2011-07-13,14916,406.23
2011-07-13,14409,1086.83
2011-07-13,15795,610.01
2011-07-13,16816,47.24
2011-07-13,15752,243.25
2011-07-13,15561,178.82
2011-07-13,15493,367.5
2011-07-13,15561,5.1
2011-07-13,16899,162.63
2011-07-13,14397,56.18
2011-07-13,16843,535.52
2011-07-13,16843,69.72
2011-07-13,13669,48.15
2011-07-13,13263,163.53
2011-07-13,16450,311.92
2011-07-13,12678,915.46
2011-07-13,12464,45.6
2011-07-13,14498,608.46
2011-07-13,14159,419.48
2011-07-13,14110,317.4
2011-07-13,15530,177.85
2011-07-13,16779,660.01
2011-07-13,16225,353.08
2011-07-13,12528,281.71
2011-07-13,13089,214.2
2011-07-13,18121,23.25
2011-07-13,14502,105.78
2011-07-13,12935,353.09
2011-07-13,13149,506.16
2011-07-13,15311,152.81
2011-07-13,18219,185.85
2011-07-13,12766,936.48
2011-07-13,18245,330.92
2011-07-13,18245,35.6
2011-07-13,13777,270.9
2011-07-13,14221,357.78
2011-07-13,14221,17.4
2011-07-13,14201,110.14
2011-07-13,18225,488.4
2011-07-13,12415,2735.16
2011-07-13,12415,61.2
2011-07-13,13667,305.02
2011-07-13,14400,574.7
2011-07-13,17644,316.85
2011-07-13,17644,39.6
2011-07-13,17567,461.08
2011-07-14,12405,1710.39
2011-07-14,14265,252.05
2011-07-14,17738,585.62
2011-07-14,17738,205.95
2011-07-14,17389,561.9
2011-07-14,16719,308.2
2011-07-14,13012,304.92
2011-07-14,15125,315.12
2011-07-14,15125,49.92
2011-07-14,13577,465.35
2011-07-14,17315,112.81
2011-07-14,17396,791.7
2011-07-14,17396,1960.8
2011-07-14,17396,1037.1
2011-07-14,17396,596.7
2011-07-14,17396,18
2011-07-14,12653,1430.75
2011-07-14,14847,309.4
2011-07-14,14862,304.1
2011-07-14,17314,202.87
2011-07-14,14562,603.54
2011-07-14,12915,164.0
2011-07-14,16657,203.56
2011-07-14,16488,219.06
2011-07-14,15256,98.45
2011-07-14,12619,688.0
2011-07-14,15402,185.78
2011-07-14,13319,521.49
2011-07-14,13319,87.3
2011-07-14,14527,139.95
2011-07-14,14716,188.56
2011-07-14,13178,285.0
2011-07-14,15987,287.29
2011-07-14,15005,244.87
2011-07-14,18283,140.69
2011-07-14,16928,119.05
2011-07-14,18283,2.5
2011-07-14,12388,902.09
2011-07-14,13933,300.99
2011-07-14,17706,2204.36
2011-07-14,14911,1147.1
2011-07-14,12709,875.28
2011-07-14,14156,654.97
2011-07-14,17068,170.45
2011-07-14,17259,221.73
2011-07-14,13515,132.16
2011-07-14,14857,522.52
2011-07-14,15306,344.62
2011-07-14,15187,413.64
2011-07-14,17612,366.31
2011-07-14,16040,453.75
2011-07-14,15521,449.2
2011-07-14,17450,3279.36
2011-07-14,15839,299.18
2011-07-14,18172,326.4
2011-07-14,15114,135.62
2011-07-14,12748,82.53
2011-07-14,14461,356.84
2011-07-14,18109,408.22
2011-07-14,17848,30.5
2011-07-14,13538,95.4
2011-07-14,13050,339.38
2011-07-14,16907,127.88
2011-07-14,14891,105.0
2011-07-14,13994,288.57
2011-07-14,17837,130.26
2011-07-14,17921,159.3
2011-07-14,16794,222.13
2011-07-14,17554,772.43
2011-07-15,12928,356.1
2011-07-15,16979,208.5
2011-07-15,13491,56.82
2011-07-15,17841,180.8
2011-07-15,16818,418.96
2011-07-15,12815,448.1
2011-07-15,14907,971.13
2011-07-15,14332,119.04
2011-07-15,18118,136.68
2011-07-15,13381,709.74
2011-07-15,14640,185.07
2011-07-15,16621,118.71
2011-07-15,12971,254.35
2011-07-15,12971,105.6
2011-07-15,12971,52.98
2011-07-15,14676,542.4
2011-07-15,17266,113.06
2011-07-15,17444,550.94
2011-07-15,18229,322.2
2011-07-15,15737,168.2
2011-07-15,16203,60
2011-07-15,17948,358.56
2011-07-15,13184,30
2011-07-15,17061,329.3
2011-07-15,12712,776.05
2011-07-15,15311,472.81
2011-07-15,12971,154.2
2011-07-15,17068,16.5
2011-07-15,15301,410.85
